status_id,status_message,link_name,status_type,status_link,status_published,num_likes,first_page_comment,comments_beyond_pageone,num_comments,num_shares
278833668796523_975222532490963,Do you have sport running through your veins? Then Liquid Leap Fit fits you perfectly,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/975222532490963/?type=3,6/4/2015 23:49,120,2,1,,
278833668796523_989632081070805,"5,000 + lbs. computer/human propulsion cycle.No Fuel, motor, or engine...Proper Physics. Over 30 years in development. www.skytoll.com  https://youtu.be/0gA01I8NmEs",DLF Group Inc.,link,http://www.skytoll.com/,6/4/2015 18:24,0,0,0,,
278833668796523_975088312504385,thankss a lot guyz for solving my problem...a bigg bigggg thanxxxxx...:-) :-),,status,,6/4/2015 16:23,0,0,0,,
278833668796523_974902192522997,The tech geeks at Mashable have written a fascinating article about #ChromebookC720. Click to find out why they love them so much! http://on.mash.to/1sYNX7X,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/974902192522997/?type=3,6/4/2015 8:58,76,0,1,,
278833668796523_974733602539856,"In Acer Aspire E 15, when i send some files from ""android smartphone"" to ""Acer Aspire E 15"" via Bluetooth, then android smartphone shows ""file is successfully send via Bluetooth"", and i checked in Acer/Documents/Bluetooth Folder, but files are not appearing. Now i right click in Bluetooth icon and select ""open setting"" and select ""share"". Than Bluetooth exchange folder location shows:
C:\Users\acer\Documents\Bluetooth folder
Now i changed the location and an option ""Allow remote devices to browse, send, and received pictures, music and other files"" is already marked(enabled), and i again send some files from android smartphone via Bluetooth. Android smartphone shows ""file is successfully send"", but received files are not appearing in Acer Aspire E 15. Where are files which is received and stored via Bluetooth? Please help me.",,status,,6/3/2015 23:50,1,3,0,,
278833668796523_974730422540174,Ultralightweight stylish band with vibrant colors and unique designed print: this is Liquid Leap Active @ #computex2015 in Taipei.,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/974730422540174/?type=3,6/3/2015 23:35,88,0,0,,
278833668796523_974523325894217,WHAT  is name of acer laptop windows 7 in wi fi driver,,status,,6/3/2015 10:08,0,1,0,,
278833668796523_974390042574212,June 2nd-6th: waiting for you at 2015 Computex Taipei show! What revelation do you expect? Follow us during the whole event!,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/974390042574212/?type=3,6/2/2015 23:47,169,4,3,,
278833668796523_974387519241131,,Acer India's cover photo,photo,https://www.facebook.com/acerindia/photos/a.381566755189880.98096.278833668796523/974387502574466/?type=3,6/2/2015 23:30,166,5,4,,
278833668796523_973961249283758,#DidYouKnow : Lasers are used from digital devices to healthcare departments but do you know what it stands for?,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/973961249283758/?type=3,6/2/2015 0:34,41,2,2,,
278833668796523_973632869316596,"A lot of people know that using your space bar scrolls down a webpage, but if you hold the shift key and hit the space bar you can scroll back up.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/973632869316596/?type=3,6/1/2015 7:49,80,0,5,,
278833668796523_973461162667100,You can’t ask everything to fit easily. But you can ask for a 2-in-1 that will. Switch to #Acerone now : http://bitly.com/1ARfYg5,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/973461162667100/?type=3,6/1/2015 0:35,162,1,1,,
278833668796523_972591626087387,"Please Support me against #Acer  no and never buy #Acer #Laptop sach a #Cheap #Quality Acer
I have the Acer Aspire E5-571 series laptop on the 27/Mar/2015..my Serial #Number : NXMLTSI00644413D2A3400 .It is about 2 months now and i still have never used in proper way,always create problem during using my laptop.in my laptop very important projeects that i already Lost. and my company fire me because of i never backup my company #project .. i am facing lots of problem right now, please help me atleast and replace this useless Acer Laptop.and my Acer Laptop Case id (1289012I).",,status,,5/30/2015 3:25,0,3,0,,
278833668796523_888086374594767,"no and never buy #Acer #Laptop sach a #Cheap #Quality Acer

 I have the Acer Aspire  E5-571 series laptop on the 27/Mar/2015..my Serial #Number : NXMLTSI00644413D2A3400 .It is about 2 months now and i still have never used in proper way,always create problem during using my laptop.in my laptop very important projeects that i already Lost. and my company fire me because of i never backup my company #project .. i am facing lots of problem right now, please help me atleast and replace this useless Acer Laptop.and my  Acer Laptop Case id (1289012I).",,photo,https://www.facebook.com/photo.php?fbid=888086374594767&set=o.278833668796523&type=3,5/30/2015 3:15,3,3,0,,
278833668796523_972156069464276,You can’t ask for more space during rush hour.But you can ask for an #AspireR13 to make the most of it.,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/972156069464276/?type=3,5/29/2015 7:30,112,3,2,,
278833668796523_972088876137662,‘Back to School’ campaign promises to provide an opportunity to the consumers who buy #Acernotebooks and the all new #AcerOne 2-in-1 device to get online live tutoring for free from Vedantu.com worth ₹ 1000 (conditions apply). Click here and get benifit from the offer now : http://bit.ly/1JaMe4x,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/972088876137662/?type=3,5/29/2015 2:32,17120,25,23,,
278833668796523_971729929506890,Will forward the details later...busy doing my work now..will get back in the evening team Acer India..thanks for choosing me the winner!,,status,,5/28/2015 4:56,0,0,0,,
278833668796523_971193122893904,wonderful,,status,,5/27/2015 7:24,0,0,0,,
278833668796523_478746925617123,feeling disappointed acer........... the prize is very small as compared to hardwork that i have applied in #HoliSelfie voting contest......hope you are listening and will do the needful,,photo,https://www.facebook.com/photo.php?fbid=478746925617123&set=o.278833668796523&type=3,5/27/2015 6:32,2,0,0,,
278833668796523_971066272906589,"Let your Dream come True, avail 0% Finance scheme on Aspire Notebooks apply now http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/971066272906589/?type=3,5/27/2015 0:06,27221,52,23,,
278833668796523_970816966264853,"the worst service provider in india,slowest service,fake promises and worst products..using a new laptop..but facing a lots of issues and on the name of servic only fake promises
their customer care service and service centre services are doing very well in confusing customers,#tottlypissed",,status,,5/26/2015 14:01,0,1,0,,
278833668796523_112692712396842,,,photo,https://www.facebook.com/photo.php?fbid=112692712396842&set=o.278833668796523&type=3,5/26/2015 10:48,0,0,0,,
278833668796523_970587589621124,"I own a liquid e700 trio.
It heats up while playing games and reboots itself until it gets  to 40°-42°C.
It gets heat even for 5-10 minutes of usage and reboots  itself.
I am irritated a lot.
No one has the issue and i can't get the solution from anywhere",,status,,5/26/2015 8:10,0,3,0,,
278833668796523_970568819623001,"Another proud moment, Acer has won the coveted 8th NCN Editor’s Choice Award “ Most Versatile Notebook”",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/970568819623001/?type=3,5/26/2015 6:56,12074,27,14,,
278833668796523_968416263171590,"Get More Than 1000+ Likes On Status,Photos and Pages 100% Working (Y) Just Go To Www .DpLiker .Com ;)",,status,,5/22/2015 5:43,0,0,0,,
278833668796523_968348506511699,Are you tired of your old laptop? Grab this awesome Exchange Offer and upgrade yourself to next gen Aspire Notebooks. Click here http://bit.ly/1ARfYg4,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/968348506511699/?type=3,5/21/2015 23:59,38789,73,92,,
278833668796523_968027869877096,"Here is our #HoliSelfie contest winner ,Congratulations! #Acercontest",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/968027869877096/?type=3,5/21/2015 6:29,75,9,4,,
278833668796523_967938066552743,"Here are our #UnreasonableProposal contest winners ,Congratulations! #Acercontest",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/967938066552743/?type=3,5/21/2015 0:01,63,19,3,,
278833668796523_967670829912800,"Here are our #UnreasonablePlan contest winners ,Congratulations! #Acercontest",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/967670829912800/?type=3,5/20/2015 9:02,47,3,2,,
278833668796523_967617236584826,"Here are our #UnreasonableGift contest winners ,Congratulations! #Acercontest",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/967617236584826/?type=3,5/20/2015 4:14,63,10,4,,
278833668796523_967569423256274,"Here are our #UnreasonableValentine contest winners ,Congratulations! #Acercontest",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/967569423256274/?type=3,5/20/2015 0:00,33,9,3,,
278833668796523_967314653281751,holi selfie contest winners plz....,,status,,5/19/2015 9:37,0,1,0,,
278833668796523_967312759948607,"Here is our #Techfantasy contest winner ,Congratulations! #Acercontest",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/967312759948607/?type=3,5/19/2015 9:32,44,7,2,,
278833668796523_967228659957017,"Here is our #WatchnWin contest winner ,Congratulations! #Acercontest",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/967228659957017/?type=3,5/19/2015 4:16,34,8,2,,
278833668796523_967173799962503,"Here are our #Unreasonableresolution contest winners ,Congratulations! #Acercontest",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/967173799962503/?type=3,5/19/2015 0:16,35,3,1,,
278833668796523_966969459982937,holi selfie contest winners plz??,,status,,5/18/2015 12:00,0,0,0,,
278833668796523_1623677064535627,https://www.facebook.com/pages/Buyfor/1668983470001006?ref=aymt_homepage_panel,Buyfor,link,https://www.facebook.com/Buyfor-1668983470001006/,5/18/2015 8:49,0,0,0,,
278833668796523_966706536675896,"Live Life to the fullest – Acer offers you Free Accidental damage Protection for Aspire Notebooks.
Hurry and book yours here http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/966706536675896/?type=3,5/18/2015 0:12,15077,39,11,,
278833668796523_965993400080543,"Dear Teem i parch age acer laptop so plz contact me this no.8881845586,9058239430 thnx",,status,,5/16/2015 9:37,0,0,0,,
278833668796523_964891780190705,holi selfie contest winners plzzzzzzzz....,,status,,5/13/2015 12:19,0,0,0,,
278833668796523_964801980199685,I want total information of Acer company,,status,,5/13/2015 6:48,0,0,0,,
278833668796523_964127916933758,"how can get acer certification for service related?
could you please provide the acer registration link?",,status,,5/11/2015 13:39,0,1,0,,
278833668796523_963911360288747,"With many enhanced components, color choices, and a textured surface, #AspireE5 is a good bit better at delivering a good bit more.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/963911360288747/?type=3,5/11/2015 0:34,122,6,5,,
278833668796523_963478443665372,Acer india ka famoues laptop aap log ki laptop ka use karte hai ak bar acer ka bhi laptop use kare....,,status,,5/10/2015 0:07,0,0,0,,
278833668796523_963090973704119,"Play and work from the get-go with your favorite Google apps on #ChromebookC720. Go ahead, switch to #AcerChromebook right-now!",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/963090973704119/?type=3,5/9/2015 2:45,66,1,2,,
